TradeNumber,Instrument,Direction,Quantity,EntryTime,EntryPrice,EntryName,ExitTime,ExitPrice,ExitName,ProfitPoints,ProfitTicks,ProfitCurrency,Commission,CumProfitCurrency,MaePoints,MfePoints
160,NQ,Long,1,2015-12-01 13:57:00,7715.25,VAB,2015-12-01 14:35:00,7722.5,Profit target,6.962,27.848,139.24,5.76,-1157.36,1.75,7.25
161,NQ,Long,1,2015-12-03 01:02:00,7718,VAB,2015-12-03 01:06:00,7715.25,Stop loss,-3.038,-12.152,-60.76,5.76,-1218.12,2.75,0
162,NQ,Long,1,2015-12-04 15:31:00,7727.5,VAB,2015-12-04 16:00:00,7727,Exit on session close,-0.788,-3.152,-15.76,5.76,-1233.88,1.5,4.25
163,NQ,Short,1,2015-12-06 19:31:00,7722.25,VAB,2015-12-06 21:08:00,7724.5,Stop loss,-2.538,-10.152,-50.76,5.76,-1284.64,2.25,4.25
164,NQ,Short,1,2015-12-08 01:01:00,7693.5,VAB,2015-12-08 01:02:00,7694.25,Stop loss,-1.038,-4.152,-20.76,5.76,-1305.4,0.75,0.25
165,NQ,Short,1,2015-12-09 12:46:00,7611.75,VAB,2015-12-09 12:48:00,7620,Stop loss,-8.538,-34.152,-170.76,5.76,-1476.16,8.25,0.75
166,NQ,Long,1,2015-12-09 20:35:00,7650.5,VAB,2015-12-09 20:49:00,7647,Stop loss,-3.788,-15.152,-75.76,5.76,-1551.92,3.5,0.25
167,NQ,Short,1,2015-12-14 19:51:00,7590.75,VAB,2015-12-14 19:57:00,7594.25,Stop loss,-3.788,-15.152,-75.76,5.76,-1627.68,3.5,0.75
168,NQ,Long,1,2015-12-16 01:44:00,7637,VAB,2015-12-16 02:02:00,7640.75,Profit target,3.462,13.848,69.24,5.76,-1558.44,1,3.75
169,NQ,Long,1,2015-12-16 07:57:00,7650,VAB,2015-12-16 08:00:00,7648.75,Stop loss,-1.538,-6.152,-30.76,5.76,-1589.2,1.25,0.5
170,NQ,Short,1,2015-12-16 10:41:00,7620,VAB,2015-12-16 10:57:00,7624.5,Stop loss,-4.788,-19.152,-95.76,5.76,-1684.96,4.5,2.25
171,NQ,Long,1,2015-12-17 04:51:00,7701.5,VAB,2015-12-17 04:56:00,7704.25,Profit target,2.462,9.848,49.24,5.76,-1635.72,0.5,2.75
172,NQ,Long,1,2015-12-17 05:08:00,7701.75,VAB,2015-12-17 05:29:00,7704.75,Profit target,2.712,10.848,54.24,5.76,-1581.48,1.25,3
173,NQ,Short,1,2015-12-18 14:52:00,7546,VAB,2015-12-18 16:00:00,7533.75,Exit on session close,11.962,47.848,239.24,5.76,-1342.24,5.5,20
174,NQ,Long,1,2015-12-24 09:27:00,7646.25,VAB,2015-12-24 09:35:00,7642.5,Stop loss,-4.038,-16.152,-80.76,5.76,-1423,3.75,1.25
175,NQ,Short,1,2015-12-30 21:10:00,7674.5,VAB,2015-12-30 21:13:00,7672.75,Profit target,1.462,5.848,29.24,5.76,-1393.76,0.5,1.75
176,NQ,Short,1,2016-01-04 09:56:00,7471.25,VAB,2016-01-04 10:43:00,7481.75,Stop loss,-10.788,-43.152,-215.76,5.76,-1609.52,10.5,17.75
177,NQ,Long,1,2016-01-10 18:38:00,7260.5,VAB,2016-01-10 19:43:00,7252,Stop loss,-8.788,-35.152,-175.76,5.76,-1785.28,8.5,16
178,NQ,Short,1,2016-01-14 22:57:00,7235,VAB,2016-01-14 23:37:00,7241.75,Stop loss,-7.038,-28.152,-140.76,5.76,-1926.04,6.75,2.75
179,NQ,Short,1,2016-01-15 01:57:00,7244,VAB,2016-01-15 02:01:00,7235.75,Profit target,7.962,31.848,159.24,5.76,-1766.8,2,8.25
180,NQ,Short,1,2016-01-15 02:10:00,7242.25,VAB,2016-01-15 02:16:00,7229.75,Profit target,12.212,48.848,244.24,5.76,-1522.56,4.5,12.5
181,NQ,Short,1,2016-01-20 01:01:00,7082.75,VAB,2016-01-20 01:03:00,7087,Stop loss,-4.538,-18.152,-90.76,5.76,-1613.32,7.75,2.75
182,NQ,Long,1,2016-01-20 19:23:00,7186.5,VAB,2016-01-20 19:28:00,7181.25,Stop loss,-5.538,-22.152,-110.76,5.76,-1724.08,5.25,1.75
183,NQ,Long,1,2016-01-20 19:31:00,7185.5,VAB,2016-01-20 19:31:00,7181,Stop loss,-4.788,-19.152,-95.76,5.76,-1819.84,4.5,0
184,NQ,Long,1,2016-01-20 19:51:00,7186.25,VAB,2016-01-20 20:01:00,7196.25,Profit target,9.712,38.848,194.24,5.76,-1625.6,4,10
185,NQ,Long,1,2016-01-22 02:50:00,7212.5,VAB,2016-01-22 03:05:00,7221.5,Sell,8.712,34.848,174.24,5.76,-1451.36,4.25,9
186,NQ,Short,1,2016-01-24 18:46:00,7261.25,VAB,2016-01-24 18:55:00,7266.75,Stop loss,-5.788,-23.152,-115.76,5.76,-1567.12,5.5,0.25
187,NQ,Short,1,2016-02-01 02:41:00,7268,VAB,2016-02-01 02:51:00,7273.5,Stop loss,-5.788,-23.152,-115.76,5.76,-1682.88,5.5,2
188,NQ,Short,1,2016-02-01 22:11:00,7288,VAB,2016-02-01 22:16:00,7290.75,Stop loss,-3.038,-12.152,-60.76,5.76,-1743.64,2.75,0.5
189,NQ,Short,1,2016-02-05 12:31:00,7068.5,VAB,2016-02-05 12:50:00,7045.75,Profit target,22.462,89.848,449.24,5.76,-1294.4,2.5,22.75
190,NQ,Long,1,2016-02-07 20:56:00,7056.5,VAB,2016-02-07 21:32:00,7054,Stop loss,-2.788,-11.152,-55.76,5.76,-1350.16,2.5,1.5
191,NQ,Long,1,2016-02-07 23:43:00,7067.25,VAB,2016-02-07 23:44:00,7064.25,Stop loss,-3.288,-13.152,-65.76,5.76,-1415.92,3,0
192,NQ,Long,1,2016-02-08 02:24:00,7066.5,VAB,2016-02-08 02:28:00,7063.25,Stop loss,-3.538,-14.152,-70.76,5.76,-1486.68,3.75,1.25
193,NQ,Short,1,2016-02-09 07:01:00,6956,VAB,2016-02-09 07:33:00,6938.5,Profit target,17.212,68.848,344.24,5.76,-1142.44,6.5,17.5
194,NQ,Long,1,2016-02-11 09:35:00,6957.75,VAB,2016-02-11 10:06:00,6935.5,Stop loss,-22.538,-90.152,-450.76,5.76,-1593.2,22.25,1.5
195,NQ,Long,1,2016-02-11 15:03:00,6986.25,VAB,2016-02-11 16:00:00,6986.5,Exit on session close,-0.038,-0.152,-0.76,5.76,-1593.96,4.75,3
196,NQ,Long,1,2016-02-15 05:36:00,7107.25,VAB,2016-02-15 05:37:00,7106.25,Stop loss,-1.288,-5.152,-25.76,5.76,-1619.72,1,0
197,NQ,Long,1,2016-02-15 06:26:00,7113,VAB,2016-02-15 06:35:00,7108.5,Stop loss,-4.788,-19.152,-95.76,5.76,-1715.48,4.5,0.75
198,NQ,Long,1,2016-02-16 00:59:00,7118.75,VAB,2016-02-16 01:01:00,7117.5,Stop loss,-1.538,-6.152,-30.76,5.76,-1746.24,1.25,0.25
199,NQ,Long,1,2016-02-16 14:53:00,7119.75,VAB,2016-02-16 15:38:00,7112.5,Stop loss,-7.538,-30.152,-150.76,5.76,-1897,7.25,8.75
200,NQ,Short,1,2016-02-17 18:46:00,7228.75,VAB,2016-02-17 19:18:00,7230.75,Stop loss,-2.288,-9.152,-45.76,5.76,-1942.76,2,4
201,NQ,Short,1,2016-02-17 21:06:00,7227,VAB,2016-02-17 21:08:00,7229,Stop loss,-2.288,-9.152,-45.76,5.76,-1988.52,2,0.25
202,NQ,Short,1,2016-02-18 23:01:00,7174,VAB,2016-02-18 23:01:00,7174.75,Stop loss,-1.038,-4.152,-20.76,5.76,-2009.28,0.75,0
203,NQ,Long,1,2016-02-22 02:50:00,7234.75,VAB,2016-02-22 02:53:00,7231,Stop loss,-4.038,-16.152,-80.76,5.76,-2090.04,3.75,0
204,NQ,Short,1,2016-02-22 23:25:00,7213.75,VAB,2016-02-22 23:28:00,7215.75,Stop loss,-2.288,-9.152,-45.76,5.76,-2135.8,2,0
205,NQ,Long,1,2016-03-01 11:46:00,7329,VAB,2016-03-01 12:01:00,7326,Stop loss,-3.288,-13.152,-65.76,5.76,-2201.56,3,4
206,NQ,Long,1,2016-03-01 12:13:00,7329,VAB,2016-03-01 12:23:00,7334.5,Profit target,5.212,20.848,104.24,5.76,-2097.32,1.25,5.5
207,NQ,Short,1,2016-03-02 04:29:00,7355.75,VAB,2016-03-02 04:33:00,7358.25,Stop loss,-2.788,-11.152,-55.76,5.76,-2153.08,2.5,0.5
208,NQ,Short,1,2016-03-06 18:49:00,7336,VAB,2016-03-06 19:31:00,7338,Stop loss,-2.288,-9.152,-45.76,5.76,-2198.84,2,3.75
209,NQ,Short,1,2016-03-08 00:11:00,7305.25,VAB,2016-03-08 00:50:00,7300.5,Profit target,4.462,17.848,89.24,5.76,-2109.6,0.75,4.75
210,NQ,Short,1,2016-03-08 02:47:00,7286.5,VAB,2016-03-08 03:05:00,7284.5,Buy to cover,1.712,6.848,34.24,5.76,-2075.36,4,4
211,NQ,Long,1,2016-03-08 06:32:00,7303.75,VAB,2016-03-08 06:40:00,7301.75,Stop loss,-2.288,-9.152,-45.76,5.76,-2121.12,2,0.75
212,NQ,Short,1,2016-03-14 07:47:00,7365,VAB,2016-03-14 08:01:00,7366.5,Stop loss,-1.788,-7.152,-35.76,5.76,-2156.88,1.5,0.5
213,NQ,Long,1,2016-03-14 18:40:00,7390,VAB,2016-03-14 18:42:00,7389,Stop loss,-1.288,-5.152,-25.76,5.76,-2182.64,1,0
214,NQ,Long,1,2016-03-31 03:51:00,7505,VAB,2016-03-31 06:46:00,7515.75,Profit target,10.462,41.848,209.24,5.76,-1973.4,3.75,10.75
215,NQ,Short,1,2016-04-01 01:26:00,7490,VAB,2016-04-01 01:29:00,7491.75,Stop loss,-2.038,-8.152,-40.76,5.76,-2014.16,1.75,0.25
216,NQ,Long,1,2016-04-05 03:59:00,7505.25,VAB,2016-04-05 04:05:00,7502.25,Stop loss,-3.288,-13.152,-65.76,5.76,-2079.92,3,1.75
217,NQ,Short,1,2016-04-10 20:50:00,7482.25,VAB,2016-04-10 20:52:00,7484.75,Stop loss,-2.788,-11.152,-55.76,5.76,-2135.68,2.5,0.25
218,NQ,Long,1,2016-04-20 14:02:00,7584.25,VAB,2016-04-20 14:09:00,7581.75,Stop loss,-2.788,-11.152,-55.76,5.76,-2191.44,2.5,0.75
219,NQ,Long,1,2016-04-26 02:26:00,7511,VAB,2016-04-26 02:31:00,7515.5,Profit target,4.212,16.848,84.24,5.76,-2107.2,1.75,4.5
220,NQ,Short,1,2016-05-01 19:35:00,7353.25,VAB,2016-05-01 19:57:00,7355.5,Stop loss,-2.538,-10.152,-50.76,5.76,-2157.96,2.25,3.75
221,NQ,Long,1,2016-05-02 13:46:00,7393.5,VAB,2016-05-02 13:50:00,7397,Profit target,3.212,12.848,64.24,5.76,-2093.72,0.75,3.5
222,NQ,Short,1,2016-05-05 15:33:00,7330.5,VAB,2016-05-05 16:00:00,7330,Exit on session close,0.212,0.848,4.24,5.76,-2089.48,0.5,1.5
223,NQ,Short,1,2016-05-08 22:41:00,7358.75,VAB,2016-05-08 23:04:00,7360.25,Stop loss,-1.788,-7.152,-35.76,5.76,-2125.24,1.5,2
224,NQ,Short,1,2016-05-10 22:03:00,7417.25,VAB,2016-05-10 22:07:00,7418.25,Stop loss,-1.288,-5.152,-25.76,5.76,-2151,1,0
225,NQ,Long,1,2016-05-24 03:43:00,7394.25,VAB,2016-05-24 03:44:00,7396.75,Profit target,2.212,8.848,44.24,5.76,-2106.76,0.5,2.5
226,NQ,Long,1,2016-05-24 23:25:00,7490.25,VAB,2016-05-25 00:28:00,7489.25,Stop loss,-1.288,-5.152,-25.76,5.76,-2132.52,1.25,2
227,NQ,Short,1,2016-05-26 05:12:00,7510.75,VAB,2016-05-26 05:16:00,7512,Stop loss,-1.538,-6.152,-30.76,5.76,-2163.28,1.25,0.75
228,NQ,Long,1,2016-05-27 11:32:00,7541.75,VAB,2016-05-27 11:40:00,7540.75,Stop loss,-1.288,-5.152,-25.76,5.76,-2189.04,1,0.5
229,NQ,Long,1,2016-05-31 23:15:00,7566.75,VAB,2016-06-01 00:00:00,7563.75,Stop loss,-3.288,-13.152,-65.76,5.76,-2254.8,3,0.25
230,NQ,Long,1,2016-06-07 02:51:00,7572.25,VAB,2016-06-07 03:05:00,7571.5,Sell,-1.038,-4.152,-20.76,5.76,-2275.56,1,0.75
231,NQ,Short,1,2016-06-09 01:09:00,7545.25,VAB,2016-06-09 02:30:00,7537,Profit target,7.962,31.848,159.24,5.76,-2116.32,1.25,8.25
232,NQ,Short,1,2016-06-14 07:16:00,7443.5,VAB,2016-06-14 07:35:00,7445.25,Stop loss,-2.038,-8.152,-40.76,5.76,-2157.08,1.75,3
233,NQ,Long,1,2016-06-14 18:57:00,7451.75,VAB,2016-06-14 19:07:00,7455.5,Profit target,3.462,13.848,69.24,5.76,-2087.84,0.25,3.75
234,NQ,Long,1,2016-06-15 02:11:00,7465,VAB,2016-06-15 03:05:00,7464.25,Sell,-1.038,-4.152,-20.76,5.76,-2108.6,1,5
235,NQ,Long,1,2016-06-19 22:06:00,7444.75,VAB,2016-06-19 22:35:00,7446.25,Profit target,1.212,4.848,24.24,5.76,-2084.36,1,1.5
236,NQ,Long,1,2016-06-20 01:01:00,7447.25,VAB,2016-06-20 01:17:00,7450.5,Profit target,2.962,11.848,59.24,5.76,-2025.12,0.5,3.25
237,NQ,Long,1,2016-06-20 10:06:00,7473,VAB,2016-06-20 10:48:00,7470,Stop loss,-3.288,-13.152,-65.76,5.76,-2090.88,3,3.5
238,NQ,Long,1,2016-06-23 06:46:00,7477,VAB,2016-06-23 06:47:00,7476,Stop loss,-1.288,-5.152,-25.76,5.76,-2116.64,1.25,0
239,NQ,Short,1,2016-06-23 19:53:00,7487.25,VAB,2016-06-23 20:00:00,7470.75,Profit target,16.212,64.848,324.24,5.76,-1792.4,6,16.5
240,NQ,Short,1,2016-06-23 22:44:00,7332.5,VAB,2016-06-23 22:48:00,7306.75,Profit target,25.462,101.848,509.24,5.76,-1283.16,3.25,25.75
241,NQ,Short,1,2016-06-27 12:32:00,7237,VAB,2016-06-27 12:43:00,7226.25,Profit target,10.462,41.848,209.24,5.76,-1073.92,1.75,10.75
242,NQ,Long,1,2016-06-28 02:31:00,7260.5,VAB,2016-06-28 03:05:00,7262.75,Sell,1.962,7.848,39.24,5.76,-1034.68,2.75,4.5
243,NQ,Long,1,2016-07-06 18:45:00,7470.5,VAB,2016-07-06 18:49:00,7472.5,Profit target,1.712,6.848,34.24,5.76,-1000.44,0.5,2
244,NQ,Long,1,2016-07-06 23:02:00,7476.25,VAB,2016-07-06 23:14:00,7478.75,Profit target,2.212,8.848,44.24,5.76,-956.200000000004,1.25,2.5
245,NQ,Long,1,2016-07-11 10:50:00,7595.25,VAB,2016-07-11 11:39:00,7599.75,Profit target,4.212,16.848,84.24,5.76,-871.960000000004,2,4.5
246,NQ,Long,1,2016-07-12 06:02:00,7613.5,VAB,2016-07-12 06:05:00,7612,Stop loss,-1.788,-7.152,-35.76,5.76,-907.720000000004,1.75,0.25
247,NQ,Long,1,2016-07-13 21:00:00,7597.75,VAB,2016-07-13 21:38:00,7601,Profit target,2.962,11.848,59.24,5.76,-848.480000000004,0.25,3.25
248,NQ,Long,1,2016-07-13 22:40:00,7601.75,VAB,2016-07-13 22:48:00,7600,Stop loss,-2.038,-8.152,-40.76,5.76,-889.240000000004,1.75,0
249,NQ,Long,1,2016-07-18 14:17:00,7657.25,VAB,2016-07-18 14:51:00,7655.5,Stop loss,-2.038,-8.152,-40.76,5.76,-930.000000000004,1.75,2.25
250,NQ,Short,1,2016-07-18 22:18:00,7643.25,VAB,2016-07-18 23:48:00,7645,Stop loss,-2.038,-8.152,-40.76,5.76,-970.760000000004,1.75,2
251,NQ,Long,1,2016-07-20 07:26:00,7660.25,VAB,2016-07-20 07:37:00,7659,Stop loss,-1.538,-6.152,-30.76,5.76,-1001.52,1.25,0.5
252,NQ,Short,1,2016-07-25 01:01:00,7690.75,VAB,2016-07-25 01:06:00,7693.25,Stop loss,-2.788,-11.152,-55.76,5.76,-1057.28,2.5,0.25
253,NQ,Long,1,2016-07-25 05:57:00,7696,VAB,2016-07-25 07:44:00,7694,Stop loss,-2.288,-9.152,-45.76,5.76,-1103.04,2,2.5
254,NQ,Long,1,2016-07-25 18:37:00,7696,VAB,2016-07-25 18:43:00,7694.75,Stop loss,-1.538,-6.152,-30.76,5.76,-1133.8,1.25,0
255,NQ,Long,1,2016-07-26 01:13:00,7700.75,VAB,2016-07-26 01:17:00,7699.25,Stop loss,-1.788,-7.152,-35.76,5.76,-1169.56,1.5,0
256,NQ,Short,1,2016-07-27 10:40:00,7729.25,VAB,2016-07-27 10:49:00,7731.75,Stop loss,-2.788,-11.152,-55.76,5.76,-1225.32,3.25,1.5
257,NQ,Long,1,2016-07-27 19:06:00,7748,VAB,2016-07-27 19:07:00,7746.75,Stop loss,-1.538,-6.152,-30.76,5.76,-1256.08,1.25,0.25
258,NQ,Long,1,2016-07-27 19:34:00,7748.25,VAB,2016-07-27 19:42:00,7746.75,Stop loss,-1.788,-7.152,-35.76,5.76,-1291.84,1.5,0.5
259,NQ,Long,1,2016-07-28 15:37:00,7766.75,VAB,2016-07-28 16:00:00,7770.25,Exit on session close,3.212,12.848,64.24,5.76,-1227.6,1,5
260,NQ,Long,1,2016-08-02 00:41:00,7792.5,VAB,2016-08-02 00:57:00,7793.5,Profit target,0.712,2.848,14.24,5.76,-1213.36,0.5,1
261,NQ,Long,1,2016-08-02 01:16:00,7793,VAB,2016-08-02 01:22:00,7792,Stop loss,-1.288,-5.152,-25.76,5.76,-1239.12,1,0.25
262,NQ,Long,1,2016-08-02 01:34:00,7792.75,VAB,2016-08-02 01:43:00,7791.25,Stop loss,-1.788,-7.152,-35.76,5.76,-1274.88,1.5,0.75
263,NQ,Long,1,2016-08-02 01:51:00,7793,VAB,2016-08-02 02:01:00,7795.5,Profit target,2.212,8.848,44.24,5.76,-1230.64,0.5,2.5
264,NQ,Long,1,2016-08-03 10:55:00,7755.5,VAB,2016-08-03 11:22:00,7752.75,Stop loss,-3.038,-12.152,-60.76,5.76,-1291.4,2.75,1.75
265,NQ,Long,1,2016-08-05 01:30:00,7791.5,VAB,2016-08-05 02:01:00,7790,Stop loss,-1.788,-7.152,-35.76,5.76,-1327.16,1.5,0.5
266,NQ,Long,1,2016-08-05 12:04:00,7835,VAB,2016-08-05 12:08:00,7834,Stop loss,-1.288,-5.152,-25.76,5.76,-1352.92,1,0.25
267,NQ,Long,1,2016-08-08 21:49:00,7821.25,VAB,2016-08-08 22:13:00,7820.75,Stop loss,-0.788,-3.152,-15.76,5.76,-1368.68,0.5,0.5
268,NQ,Long,1,2016-08-09 01:00:00,7822,VAB,2016-08-09 01:01:00,7821.5,Stop loss,-0.788,-3.152,-15.76,5.76,-1384.44,0.75,0
269,NQ,Long,1,2016-08-11 11:11:00,7843,VAB,2016-08-11 11:12:00,7841.25,Stop loss,-2.038,-8.152,-40.76,5.76,-1425.2,1.75,0
270,NQ,Short,1,2016-08-14 19:55:00,7845.5,VAB,2016-08-14 19:58:00,7846.5,Stop loss,-1.288,-5.152,-25.76,5.76,-1450.96,1,0
271,NQ,Long,1,2016-08-15 01:01:00,7852.25,VAB,2016-08-15 01:01:00,7851.75,Stop loss,-0.788,-3.152,-15.76,5.76,-1466.72,0.5,0
272,NQ,Short,1,2016-08-15 06:52:00,7853.25,VAB,2016-08-15 06:57:00,7854,Stop loss,-1.038,-4.152,-20.76,5.76,-1487.48,0.75,0.25
273,NQ,Long,1,2016-08-15 12:00:00,7871.75,VAB,2016-08-15 12:11:00,7869.75,Stop loss,-2.288,-9.152,-45.76,5.76,-1533.24,2,1.5
274,NQ,Short,1,2016-08-16 13:13:00,7842,VAB,2016-08-16 13:26:00,7838,Profit target,3.712,14.848,74.24,5.76,-1459,2,4
275,NQ,Long,1,2016-08-16 20:20:00,7844.75,VAB,2016-08-16 20:25:00,7843.75,Stop loss,-1.288,-5.152,-25.76,5.76,-1484.76,1,0.5
276,NQ,Short,1,2016-08-21 22:23:00,7838,VAB,2016-08-21 22:29:00,7838.75,Stop loss,-1.038,-4.152,-20.76,5.76,-1505.52,0.75,0.25
277,NQ,Short,1,2016-08-24 00:31:00,7852.5,VAB,2016-08-24 00:31:00,7852.75,Stop loss,-0.538,-2.152,-10.76,5.76,-1516.28,0.25,0
278,NQ,Long,1,2016-09-01 01:47:00,7827.5,VAB,2016-09-01 01:48:00,7827,Stop loss,-0.788,-3.152,-15.76,5.76,-1532.04,0.75,0
279,NQ,Long,1,2016-09-02 09:51:00,7850.75,VAB,2016-09-02 09:58:00,7848.5,Stop loss,-2.538,-10.152,-50.76,5.76,-1582.8,2.25,1.75
280,NQ,Long,1,2016-09-02 10:06:00,7851.25,VAB,2016-09-02 10:06:00,7848.75,Stop loss,-2.788,-11.152,-55.76,5.76,-1638.56,2.5,0
281,NQ,Short,1,2016-09-08 12:01:00,7841.75,VAB,2016-09-08 12:02:00,7843.25,Stop loss,-1.788,-7.152,-35.76,5.76,-1674.32,1.5,0
282,NQ,Short,1,2016-09-08 14:47:00,7843.25,VAB,2016-09-08 14:48:00,7844.75,Stop loss,-1.788,-7.152,-35.76,5.76,-1710.08,1.75,0
283,NQ,Short,1,2016-09-12 02:00:00,7683.25,VAB,2016-09-12 02:01:00,7685.25,Stop loss,-2.288,-9.152,-45.76,5.76,-1755.84,2,1.5
284,NQ,Long,1,2016-09-18 22:16:00,7873.25,VAB,2016-09-18 23:09:00,7872.25,Stop loss,-1.288,-5.152,-25.76,5.76,-1781.6,1,0.5
285,NQ,Short,1,2016-09-19 11:11:00,7860,VAB,2016-09-19 11:15:00,7852,Profit target,7.712,30.848,154.24,5.76,-1627.36,1.75,8
286,NQ,Short,1,2016-09-19 12:15:00,7843.5,VAB,2016-09-19 12:34:00,7833.25,Profit target,9.962,39.848,199.24,5.76,-1428.12,3.5,10.25
287,NQ,Long,1,2016-09-21 09:31:00,7869.5,VAB,2016-09-21 09:31:00,7867.75,Stop loss,-2.038,-8.152,-40.76,5.76,-1468.88,1.75,0
288,NQ,Long,1,2016-09-21 09:37:00,7869.75,VAB,2016-09-21 09:47:00,7867.5,Stop loss,-2.538,-10.152,-50.76,5.76,-1519.64,2.25,3.5
289,NQ,Long,1,2016-09-21 21:09:00,7890.75,VAB,2016-09-21 22:37:00,7892.75,Profit target,1.712,6.848,34.24,5.76,-1485.4,0.5,2
290,NQ,Long,1,2016-09-21 23:17:00,7893.25,VAB,2016-09-21 23:17:00,7893,Stop loss,-0.538,-2.152,-10.76,5.76,-1496.16,0.25,0
291,NQ,Long,1,2016-09-22 15:07:00,7931.25,VAB,2016-09-22 15:10:00,7929,Stop loss,-2.538,-10.152,-50.76,5.76,-1546.92,2.25,0
292,NQ,Short,1,2016-09-22 19:34:00,7927.25,VAB,2016-09-22 21:04:00,7928.75,Stop loss,-1.788,-7.152,-35.76,5.76,-1582.68,1.5,1.75
293,NQ,Long,1,2016-09-26 06:00:00,7873.5,VAB,2016-09-26 06:00:00,7872.75,Stop loss,-1.038,-4.152,-20.76,5.76,-1603.44,0.75,0
294,NQ,Long,1,2016-09-26 06:29:00,7873.5,VAB,2016-09-26 07:18:00,7875.75,Profit target,1.962,7.848,39.24,5.76,-1564.2,0.75,2.25
295,NQ,Long,1,2016-09-27 11:21:00,7890.5,VAB,2016-09-27 11:22:00,7894.5,Profit target,3.712,14.848,74.24,5.76,-1489.96,0.5,4
296,NQ,Short,1,2016-09-29 19:11:00,7877.75,VAB,2016-09-29 19:41:00,7872.5,Profit target,4.962,19.848,99.24,5.76,-1390.72,2,5.25
297,NQ,Long,1,2016-09-30 12:41:00,7921,VAB,2016-09-30 12:42:00,7919.25,Stop loss,-2.038,-8.152,-40.76,5.76,-1431.48,1.75,0
298,NQ,Short,1,2016-10-04 18:54:00,7896.5,VAB,2016-10-04 19:11:00,7893.25,Profit target,2.962,11.848,59.24,5.76,-1372.24,1,3.25
299,NQ,Short,1,2016-10-06 10:08:00,7899.5,VAB,2016-10-06 10:10:00,7892.25,Profit target,6.962,27.848,139.24,5.76,-1233,0.25,7.25
300,NQ,Long,1,2016-10-10 09:31:00,7941,VAB,2016-10-10 09:42:00,7944,Profit target,2.712,10.848,54.24,5.76,-1178.76,1.75,3
301,NQ,Short,1,2016-10-10 19:01:00,7938,VAB,2016-10-10 19:05:00,7938.5,Stop loss,-0.788,-3.152,-15.76,5.76,-1194.52,0.5,0.75
302,NQ,Short,1,2016-10-11 11:22:00,7876.5,VAB,2016-10-11 11:37:00,7871.75,Profit target,4.462,17.848,89.24,5.76,-1105.28,1,4.75
303,NQ,Long,1,2016-10-24 13:22:00,7942.75,VAB,2016-10-24 13:24:00,7941.75,Stop loss,-1.288,-5.152,-25.76,5.76,-1131.04,1,0.25
304,NQ,Long,1,2016-10-24 13:31:00,7942.75,VAB,2016-10-24 13:33:00,7941.5,Stop loss,-1.538,-6.152,-30.76,5.76,-1161.8,1.25,0.25
305,NQ,Long,1,2016-10-24 13:48:00,7942.5,VAB,2016-10-24 13:49:00,7941.5,Stop loss,-1.288,-5.152,-25.76,5.76,-1187.56,1.5,0
306,NQ,Long,1,2016-10-24 14:00:00,7942.5,VAB,2016-10-24 14:08:00,7941.5,Stop loss,-1.288,-5.152,-25.76,5.76,-1213.32,1,1
307,NQ,Long,1,2016-10-24 14:11:00,7942.5,VAB,2016-10-24 14:24:00,7941.25,Stop loss,-1.538,-6.152,-30.76,5.76,-1244.08,1.25,1
308,NQ,Short,1,2016-10-25 09:01:00,7946.5,VAB,2016-10-25 09:06:00,7949,Stop loss,-2.788,-11.152,-55.76,5.76,-1299.84,2.5,2.75
309,NQ,Long,1,2016-10-30 21:18:00,7850.25,VAB,2016-10-30 21:20:00,7852,Profit target,1.462,5.848,29.24,5.76,-1270.6,0,1.75
310,NQ,Long,1,2016-10-31 01:19:00,7873.5,VAB,2016-10-31 01:23:00,7872.5,Stop loss,-1.288,-5.152,-25.76,5.76,-1296.36,1,0
311,NQ,Long,1,2016-10-31 01:44:00,7873.25,VAB,2016-10-31 01:46:00,7872.5,Stop loss,-1.038,-4.152,-20.76,5.76,-1317.12,0.75,0
312,NQ,Short,1,2016-10-31 13:50:00,7841.75,VAB,2016-10-31 13:52:00,7844.5,Stop loss,-3.038,-12.152,-60.76,5.76,-1377.88,2.75,0.75
313,NQ,Short,1,2016-10-31 14:02:00,7842.25,VAB,2016-10-31 14:05:00,7844.75,Stop loss,-2.788,-11.152,-55.76,5.76,-1433.64,2.5,0.5
314,NQ,Long,1,2016-10-31 22:31:00,7859.5,VAB,2016-10-31 23:26:00,7857.5,Stop loss,-2.288,-9.152,-45.76,5.76,-1479.4,2,1.25
315,NQ,Short,1,2016-11-02 13:06:00,7769.5,VAB,2016-11-02 13:09:00,7756.75,Profit target,12.462,49.848,249.24,5.76,-1230.16,2.75,12.75
316,NQ,Long,1,2016-11-07 02:54:00,7776,VAB,2016-11-07 03:05:00,7776.25,Sell,-0.038,-0.152,-0.76,5.76,-1230.92,0.5,1
317,NQ,Long,1,2016-11-07 12:36:00,7813.75,VAB,2016-11-07 13:15:00,7811.25,Stop loss,-2.788,-11.152,-55.76,5.76,-1286.68,2.5,3.25
318,NQ,Short,1,2016-11-10 14:21:00,7799.5,VAB,2016-11-10 14:40:00,7782.5,Profit target,16.712,66.848,334.24,5.76,-952.440000000004,6.5,17
319,NQ,Short,1,2016-11-10 23:43:00,7756.25,VAB,2016-11-11 00:03:00,7758,Stop loss,-2.038,-8.152,-40.76,5.76,-993.200000000004,1.75,3.25
